locus,rsid,chr,pos,pip,gene,Astro,Sst
rs11121172,rs3844030,1,8397058,0.004759,SLC45A1,0.4530707991719246,0.5978129986524582
rs11121172,rs3994814,1,8397518,0.004006,SLC45A1,0.32025240126252175,0.15678239929676055
rs11121172,rs3994821,1,8397522,0.003859,SLC45A1,0.31739760127663613,0.15421919929981232
rs11121172,rs4351668,1,8535818,0.0003777,RERE,0.04375799932703376,0.0612853996232152
rs11121172,rs4908750,1,8380971,0.02924,SLC45A1,0.2602548019886017,0.12645120015740394
rs11121172,rs4908760,1,8526142,0.0003565,RERE,2.3019047936201096,1.6410887939333916
rs11121172,rs4908761,1,8552219,0.0003978,RERE,0.09411479969322681,0.0904061989337206
rs11121172,rs555346050,1,8391989,0.001222,SLC45A1,0.039339129394595176,0.073567399751395
rs11121172,rs55819363,1,8380123,0.03213,SLC45A1,0.3198780015408993,0.09286260069161653
rs11121172,rs55985071,1,8379967,0.0307,SLC45A1,0.37458720058202744,0.08841259992867709
rs11121172,rs58286176,1,8392548,0.008653,SLC45A1,0.07839000021666288,0.0774477992542088
rs11121172,rs61783642,1,8591397,0.0003643,RERE,0.0516976753986159,0.13661500005424024
rs11121172,rs61785826,1,8379063,0.001043,SLC45A1,0.8109035963416099,0.15712059897184372
rs11121172,rs61787660,1,8429224,0.0045,RERE,0.15687360075116158,0.17157420061528683
rs11121172,rs6577488,1,8534529,0.0003899,RERE,0.023399999365210533,0.043663399569690224
rs11121172,rs6577491,1,8574972,0.0003781,RERE,0.027315917626327398,0.03200657253848835
rs11121172,rs6577492,1,8575064,0.0004133,RERE,0.03277409549645451,0.03135891991531905
rs11121172,rs6577494,1,8576925,0.000399,RERE,0.023399999365210533,0.030108509918159627
rs11121172,rs6577496,1,8581227,0.0003751,RERE,0.05339880131185055,0.06546839983016252
rs11121172,rs6577499,1,8612104,0.0003999,RERE,0.041902324444679326,0.05163779960945249
rs11121172,rs6577501,1,8614926,0.0006165,RERE,0.06384130729281384,0.04880759957805276
rs11121172,rs66504733,1,8395122,0.000425,SLC45A1,0.09741333388252023,0.035528799686580896
rs11121172,rs6668508,1,8574118,0.0003747,RERE,0.046800000023315934,0.04021019948273897
rs11121172,rs6669503,1,8564301,0.0003776,RERE,0.025013792424880225,0.06593119949102402
rs11121172,rs6674651,1,8548558,0.0004348,RERE,0.0654349074377255,0.06719499976933002
rs11121172,rs6677736,1,8552804,0.0004071,RERE,0.07974720184504985,0.10304560984945527
rs11121172,rs6678140,1,8436802,0.02012,RERE,0.0391759395431307,0.057153011646017014
rs11121172,rs6690548,1,8403011,0.0006781,SLC45A1,0.10688888942017967,0.06844100031256675
rs11121172,rs6694282,1,8374187,0.005265,SLC45A1,0.72951839864254,0.4625329995751381
rs11121172,rs72635792,1,8378599,0.01059,SLC45A1,0.4457231990098953,0.21114359799027443
rs11121172,rs72864229,1,8370729,0.003584,-,1.0918439935445785,0.37887300026416776
rs11121172,rs7517675,1,8382681,0.01123,SLC45A1,0.47618999779224397,0.20957720041275024
rs11121172,rs7518608,1,8557320,0.0003953,RERE,0.3307355990409851,0.06593119952827692
rs11121172,rs7520373,1,8397803,0.003679,SLC45A1,0.18691920065134765,0.0957283997386694
rs11121172,rs7520617,1,8573717,0.000378,RERE,0.027923419316849742,0.056977799877524375
rs11121172,rs7527389,1,8556545,0.000395,RERE,0.2112084009051323,0.0562657999433577
rs11121172,rs7530745,1,8557691,0.0004265,RERE,0.10630566062136267,0.059614066472824884
rs11121172,rs7537649,1,8398815,0.0009721,SLC45A1,0.05424545491537587,0.051780199475586416
rs11121172,rs7542312,1,8573471,0.0003641,RERE,0.023399999365210533,0.06057340001314879
rs11121172,rs7543004,1,8531111,0.0004203,RERE,0.0427383412003826,0.022221894456367745
rs11121172,rs7551849,1,8539463,0.0003676,RERE,0.025599599305540323,0.04983999968320131
rs11121172,rs76546460,1,8381412,0.03325,SLC45A1,0.12907440108060836,0.07289099966734648
rs11121172,rs78641116,1,8374297,0.003323,SLC45A1,0.5281847974658013,0.41605720031261445
rs11121172,rs80046868,1,8389154,0.04374,SLC45A1,0.06603480080142617,0.0626915994733572
rs11121172,rs894875,1,8432136,0.03103,RERE,0.10099439992010593,0.10194060032069684
rs11121172,rs902356,1,8432653,0.004103,RERE,0.04699705281539967,0.06723059982061386
rs11121172,rs910581,1,8529524,0.0004342,RERE,0.045178217555184176,0.05854419969767332
rs11121172,rs9645401,1,8386658,0.03986,SLC45A1,0.09313200045377017,0.1370778004936874
rs11121172,rs966134,1,8373208,0.0003966,SLC45A1,0.4199832026362419,0.173282998457551
rs11122119,rs10779795,1,6677064,0.007036,PHF13,0.02866715838878357,0.0804026004821062
rs11122119,rs10864629,1,6686214,0.04252,THAP3,0.023399999365210533,0.037349385600674356
rs11122119,rs10864634,1,6780648,0.004766,RP11-242F24.1,0.023399999365210533,0.015412705505595488
rs11122119,rs11122114,1,6714686,0.004577,DNAJC11,0.023399999365210533,0.01018416808772541
rs11122119,rs11122119,1,6768856,0.1821,-,0.023399999365210533,0.034300599735230204
rs11122119,rs11892,1,6695331,0.004874,DNAJC11,0.023399999365210533,0.03682758577232217
rs11122119,rs12028517,1,6661732,0.006252,KLHL21,0.03512605781229275,0.11682139860093593
rs11122119,rs12034227,1,6681275,0.008977,PHF13,0.0,0.04902119971066713
rs11122119,rs12079872,1,6689824,0.02204,THAP3,0.03336564615368843,0.04677839931845665
rs11122119,rs12124126,1,6660349,0.005517,KLHL21,0.04149599887430668,0.09019259881228209
rs11122119,rs12127191,1,6685774,0.03967,THAP3,0.03226519736260307,0.03460319958627224
rs11122119,rs12137032,1,6708246,0.007946,DNAJC11,0.0441580651207797,0.014595999728888273
rs11122119,rs12137106,1,6708459,0.007946,DNAJC11,0.04214777517787427,0.018860807841775393
rs11122119,rs12145525,1,6711146,0.004577,DNAJC11,0.023399999365210533,0.014503703349166445
rs11122119,rs12727844,1,6694207,0.02507,DNAJC11,0.028429252960121453,0.037913999676704405
rs11122119,rs12745724,1,6719679,0.01232,DNAJC11,0.09402120131626725,0.04843379965052009
rs11122119,rs12755051,1,6718378,0.005831,DNAJC11,0.02631652102522228,0.023513799723237753
rs11122119,rs14057,1,6683240,0.07236,PHF13,0.024386416200277955,0.06982939986884594
rs11122119,rs149856,1,6735264,0.0118,DNAJC11,0.5065164002180099,0.055856399796903135
rs11122119,rs149857,1,6723184,0.01532,DNAJC11,0.2103659985214472,0.08814559984952211
rs11122119,rs1556034,1,6689319,0.02665,THAP3,0.023399999365210533,0.03896419982984662
rs11122119,rs200440,1,6713282,0.008456,DNAJC11,0.023399999365210533,0.012169001825675842
rs11122119,rs200441,1,6711941,0.007958,DNAJC11,0.023399999365210533,0.022249999796705586
rs11122119,rs200446,1,6737870,0.0118,DNAJC11,0.061898882818205395,0.03008199954777956
rs11122119,rs200448,1,6701978,0.01971,DNAJC11,2.222906398177147,1.6665606007575988
rs11122119,rs200449,1,6726401,0.01344,DNAJC11,0.03712146564908521,0.044518895530302055
rs11122119,rs200450,1,6725230,0.006563,DNAJC11,0.023399999365210533,0.043983799688518045
rs11122119,rs200451,1,6721234,0.01642,DNAJC11,0.12781080201268197,0.02825843835571773
rs11122119,rs201151,1,6732424,0.009681,DNAJC11,0.05687354128356739,0.016829520894927865
rs11122119,rs201153,1,6731501,0.0118,DNAJC11,0.04839119953662157,0.008899999782443047
rs11122119,rs202577,1,6784053,0.006552,RP11-242F24.1,0.4795127998292446,0.2624965986981988
rs11122119,rs2039054,1,6738880,0.01596,DNAJC11,0.0580889920003939,0.02689208586564024
rs11122119,rs2076365,1,6705571,0.008992,DNAJC11,0.07211320662570325,0.07290880020707846
rs11122119,rs2232460,1,6659505,0.01379,KLHL21,0.06935760075598955,0.10418339931964875
rs11122119,rs2235566,1,6655053,0.01151,KLHL21,0.04351829150237325,0.09880780039727688
rs11122119,rs2294526,1,6735702,0.01596,DNAJC11,0.1782612011656165,0.05822379970550537
rs11122119,rs2294528,1,6729749,0.01596,DNAJC11,0.05100266089427498,0.014767407046424017
rs11122119,rs277668,1,6770165,0.005773,-,0.04420000106633246,0.010261566913339184
rs11122119,rs277669,1,6770192,0.005403,-,0.04603529533407852,0.00937923053995921
rs11122119,rs277672,1,6771607,0.005057,-,0.14905799978971482,0.047881999764591454
rs11122119,rs277673,1,6772015,0.005773,-,0.17596800044178962,0.03848359951749444
rs11122119,rs277674,1,6772133,0.005773,-,0.1655316015779972,0.0404949995316565
rs11122119,rs277677,1,6781421,0.004766,RP11-242F24.1,0.023399999365210533,0.05485959911346436
rs11122119,rs277679,1,6783548,0.006552,RP11-242F24.1,0.1334268021211028,0.0640265999212861
rs11122119,rs277683,1,6785557,0.007441,RP11-242F24.1,2.3504363946318625,1.3308169989585876
rs11122119,rs3174820,1,6693097,0.02853,THAP3,0.03479999931067483,0.03286008443485653
rs11122119,rs34336537,1,6776228,0.005403,-,0.03625253632998288,0.014543408735401251
rs11122119,rs35904416,1,6793473,0.00547,RP11-242F24.1,0.07291439956054091,0.03583139930665493
rs11122119,rs365650,1,6777168,0.005403,-,0.07659096622098517,0.017780265640756507
rs11122119,rs3789572,1,6732568,0.01316,DNAJC11,0.05824485885971618,0.028049202011700008
rs11122119,rs3789573,1,6730905,0.01316,DNAJC11,0.05255639962479472,0.04669034246622216
rs11122119,rs427123,1,6787275,0.02624,RP11-242F24.1,0.1083420001193881,0.08392699933797121
rs11122119,rs4364905,1,6785947,0.007958,RP11-242F24.1,1.3587911987304688,0.2782139998674393
rs11122119,rs546126,1,6776772,0.005403,-,0.02608965446466002,0.02257039947062731
rs11122119,rs6674407,1,6662913,0.005872,KLHL21,0.038148387282088435,0.08843039987981319
rs11122119,rs6682920,1,6645867,0.01079,ZBTB48,0.030700799390673637,0.1506591999977827
rs11122119,rs6687500,1,6779316,0.005057,-,0.030250657074104407,0.01977579951658845
rs11122119,rs6687593,1,6779372,0.004462,-,0.02878815711377875,0.021573599472641945
rs11122119,rs6804,1,6694574,0.01813,DNAJC11,0.02661281392336301,0.03550918353151302
rs11122119,rs731024,1,6644723,0.007945,ZBTB48,0.02559173484294375,0.06310100000351668
rs11122119,rs7542428,1,6778639,0.005057,-,0.03758740143513116,0.025026799637824296
rs11122119,rs7542520,1,6778705,0.005057,-,0.041579527853746114,0.024715800531756826
rs11122119,rs7549198,1,6709610,0.004577,DNAJC11,0.023399999365210533,0.019660245421052467
rs11122119,rs78728410,1,6663031,0.008964,KLHL21,0.027124323672405234,0.08437200010567904
rs11122119,rs9661802,1,6678864,0.006601,PHF13,0.04737956584906984,0.07180520026758314
rs11136325,rs10092551,8,144875945,0.1657,SCRIB,0.0,0.03622299960628152
rs11136325,rs11136325,8,144870701,0.1565,SCRIB,0.03757702742980139,0.06155239985510707
rs11136325,rs11778302,8,144931661,0.01607,-,0.038477318543825564,0.01959779952093959
rs11136325,rs11779128,8,144929811,0.01607,AC105049.1,0.023399999365210533,0.008899999782443047
rs11136325,rs11782759,8,144908721,0.07837,PUF60,0.03029858408372779,0.01753584432020171
rs11136325,rs11993154,8,144876769,0.05864,SCRIB,0.02726138539907366,0.043289599545300005
rs11136325,rs13252406,8,144912303,0.08946,PUF60,0.0,0.021431199476122854
rs11136325,rs34691721,8,144877835,0.05864,SCRIB,0.03927857060251491,0.026361799407750366
rs11136325,rs4875053,8,144872411,0.08073,SCRIB,0.029094689538026543,0.05797459968179464
rs11136325,rs55930529,8,144905741,0.1547,PUF60,0.023399999365210533,0.015236799627542496
rs11136325,rs7464611,8,144933453,0.01607,-,0.04688603089273195,0.012424399696290493
rs11136325,rs7465214,8,144917533,0.0736,NRBP2,0.026113042769872623,0.017372799575328828
rs11210892,rs1004291,1,43858630,0.0030929,SZT2,0.2403647998571396,0.19029980097711086
rs11210892,rs1012125,1,44277099,0.00188282,ST3GAL3,0.03141080995870603,0.140958199582994
rs11210892,rs1013793,1,44207553,0.000224371,ST3GAL3,0.04076129083912219,0.015275305749050208
rs11210892,rs1029632,1,44207899,0.000224372,ST3GAL3,0.06046054331032005,0.012223877252212592
rs11210892,rs1065772,1,44072018,0.000553104,PTPRF,0.023399999365210533,0.11988299999386072
rs11210892,rs10732843,1,43949095,0.000539798,-,0.09575280091911555,0.15680019949376583
rs11210892,rs10789433,1,43948774,0.000898355,-,0.09837360077351331,0.14603120008111
rs11210892,rs10789436,1,44040966,0.000540489,PTPRF,0.0325776614539035,0.04629779949039221
rs11210892,rs10789439,1,44123191,0.00396894,KDM4A,0.023399999365210533,0.012829869816249067
rs11210892,rs10789441,1,44130564,0.000752742,KDM4A,0.023399999365210533,0.009178917154542401
rs11210892,rs10789443,1,44146466,0.00232151,KDM4A,0.023399999365210533,0.0
rs11210892,rs10890255,1,44031493,0.000218761,PTPRF,0.34744320321083066,0.5757766029238701
rs11210892,rs10890261,1,44052377,0.000597216,PTPRF,0.04378248283462803,0.05284819945320487
rs11210892,rs10890265,1,44062437,0.00525241,PTPRF,0.023399999365210533,0.015569478527598877
rs11210892,rs10890266,1,44072066,0.00141712,PTPRF,0.023399999365210533,0.14345019978284837
rs11210892,rs10890267,1,44078604,0.00102304,PTPRF,0.04488750015242168,0.02747784496656036
rs11210892,rs10890268,1,44095108,0.00243326,-,0.0,0.013154087728768025
rs11210892,rs10890269,1,44096819,0.000182515,-,0.0,0.008899999782443047
rs11210892,rs10890270,1,44100508,0.000187189,-,0.023399999365210533,0.008899999782443047
rs11210892,rs10890276,1,44208122,0.00117191,ST3GAL3,0.06944516490423872,0.011827937047685406
rs11210892,rs10890277,1,44211251,0.00143634,ST3GAL3,0.023399999365210533,0.012633907737146163
rs11210892,rs10890279,1,44230258,0.00141038,ST3GAL3,0.050590800516307356,0.016180199604481457
rs11210892,rs10890280,1,44238218,0.000184586,ST3GAL3,0.2831400071978569,0.09830939923226834
rs11210892,rs10890283,1,44254145,0.00352541,ST3GAL3,0.06088680033385754,0.03768259940668941
rs11210892,rs11172,1,43850473,0.00551384,MED8,0.07709464232071436,0.0552689995020628
rs11210892,rs111854184,1,44185442,0.000367063,ST3GAL3,0.023399999365210533,0.008899999782443047
rs11210892,rs111888775,1,43808520,0.00603865,MPL,0.023399999365210533,0.02560544298631289
rs11210892,rs112018955,1,44398245,0.000221815,ARTN,0.0,0.01210661735111738
rs11210892,rs11210838,1,43827190,0.000210702,CDC20,0.023399999365210533,0.04085099920630455
rs11210892,rs11210839,1,43845658,0.00277145,MED8,0.023399999365210533,0.014150359366330311
rs11210892,rs11210850,1,43949235,0.000835207,-,0.11611080053448677,0.14709919928014278
rs11210892,rs11210881,1,44055781,0.00542903,PTPRF,0.02534536748345844,0.017799999564886093
rs11210892,rs11210884,1,44062805,0.00497725,PTPRF,0.023399999365210533,0.01969455397402001
rs11210892,rs11210885,1,44065100,0.00471708,PTPRF,0.03451983377429818,0.026059199664741753
rs11210892,rs11210886,1,44071546,0.00156643,PTPRF,0.06322679915651679,0.030455799520015717
rs11210892,rs11210888,1,44076630,0.00100657,PTPRF,0.023399999365210533,0.012971276278666993
rs11210892,rs11210892,1,44100084,0.33407,-,0.0,0.009305774848511878
rs11210892,rs11210893,1,44101767,0.00119182,-,0.023399999365210533,0.023311467362789932
rs11210892,rs11210894,1,44102587,0.00114025,-,0.03574488092008538,0.014450537281170968
rs11210892,rs11210895,1,44102782,0.00121748,-,0.023399999365210533,0.013290666341781616
rs11210892,rs11210896,1,44103275,0.00119224,-,0.07979216715977491,0.009725985841138457
rs11210892,rs11210900,1,44122165,0.0011596,KDM4A,0.023399999365210533,0.015426666289567948
rs11210892,rs11210901,1,44124703,0.000286377,KDM4A,0.02642185358787017,0.013689406445028923
rs11210892,rs11210903,1,44179233,0.000894334,ST3GAL3,0.023399999365210533,0.010053703457944922
rs11210892,rs11210905,1,44182344,0.000218136,ST3GAL3,0.023399999365210533,0.012359901898356113
rs11210892,rs11210906,1,44189695,0.00093056,ST3GAL3,0.023399999365210533,0.009230854792942788
rs11210892,rs11210908,1,44194512,0.000840033,ST3GAL3,0.0,0.009229629404015012
rs11210892,rs11210909,1,44195302,0.00084014,ST3GAL3,0.023399999365210533,0.008899999782443047
rs11210892,rs11210910,1,44200102,0.000857289,ST3GAL3,0.0,0.021705754865094913
rs11210892,rs11210911,1,44204301,0.000999787,ST3GAL3,0.023399999365210533,0.020487799510359762
rs11210892,rs11210912,1,44220737,0.000227871,ST3GAL3,0.1921140006184578,0.20206559890508652
rs11210892,rs11210914,1,44223456,0.000238474,ST3GAL3,0.10174320071190596,0.019401999544352292
rs11210892,rs11210916,1,44232926,0.000266985,ST3GAL3,0.03663636264250134,0.017686623771479174
rs11210892,rs11210917,1,44234520,0.00022326,ST3GAL3,0.06414107143479798,0.02208979954943061
rs11210892,rs11210918,1,44240533,0.000949504,ST3GAL3,1.0082124053239823,0.13175559790432453
rs11210892,rs11210920,1,44248752,0.000257656,ST3GAL3,0.11798280189931393,0.06393759968876839
rs11210892,rs11210924,1,44261195,0.00451956,ST3GAL3,0.12575160210579633,0.04232839985191822
rs11210892,rs11210925,1,44261208,0.00444099,ST3GAL3,0.12991680219769478,0.041883399862796065
rs11210892,rs11210926,1,44261522,0.0042637,ST3GAL3,0.21864960074424744,0.04199020007997751
rs11210892,rs11210927,1,44266420,0.00454935,ST3GAL3,0.1156207328639561,0.07192980018258095
rs11210892,rs112370138,1,44390033,0.000276886,ST3GAL3,0.026063999292942192,0.025097999386489392
rs11210892,rs112407523,1,44107072,0.00127474,-,0.023399999365210533,0.008899999782443047
rs11210892,rs112410202,1,44067080,0.000440351,PTPRF,0.0,0.013660464782354444
rs11210892,rs112518613,1,44224985,0.000223437,ST3GAL3,0.057236400067806247,0.014676780643870459
rs11210892,rs112530169,1,44407699,0.00020346,IPO13,0.7446348011493683,0.07584579976648093
rs11210892,rs112646031,1,44213051,0.000215335,ST3GAL3,0.47441160118579867,0.5111625979542732
rs11210892,rs112904272,1,43993896,0.000232388,PTPRF,0.12275640216469764,0.13766520042717456
rs11210892,rs113551349,1,44475123,0.00100869,SLC6A9,0.03598947295298179,0.023986584779511138
rs11210892,rs113688544,1,44151911,0.000300648,KDM4A,0.023399999365210533,0.01594968775980438
rs11210892,rs113758528,1,44125146,0.000221541,KDM4A,0.023399999365210533,0.008899999782443047
rs11210892,rs1143701,1,44084739,0.00262149,PTPRF,0.033201046219748974,0.014549564861732981
rs11210892,rs1143702,1,44086831,0.077953,PTPRF,0.03687272714989737,0.025307482374565943
rs11210892,rs114645329,1,44007308,0.00031528,PTPRF,0.07361639910563826,0.11602039922773838
rs11210892,rs114691660,1,44337083,0.000275079,ST3GAL3,0.02643333261625634,0.01541001970818143
rs11210892,rs115429924,1,44093693,0.0011812,PTPRF,0.0,0.011628466869031425
rs11210892,rs11577684,1,44254280,0.00583385,ST3GAL3,0.07862399978935719,0.0301709994263947
rs11210892,rs11579637,1,44223886,0.0016041,ST3GAL3,0.0501725055698611,0.02636179966107011
rs11210892,rs11580407,1,44294920,0.00191796,ST3GAL3,1.070737200051546,0.06585999987646937
rs11210892,rs11580676,1,44272529,0.00226717,ST3GAL3,0.04141592815419478,0.09951979907602072
rs11210892,rs11581514,1,44222204,0.000232132,ST3GAL3,0.09706320055574179,0.058900199931114915
rs11210892,rs115819330,1,44132074,0.000194545,KDM4A,0.023399999365210533,0.014111183865584041
rs11210892,rs11584382,1,44216634,0.000219124,ST3GAL3,0.061214401748031375,0.07737659961730242
rs11210892,rs11587427,1,44243049,0.000412149,ST3GAL3,0.5321160026192665,0.06237119963765144
rs11210892,rs11587504,1,43841744,0.0103756,-,0.18897840130329133,0.045603599596768615
rs11210892,rs11587515,1,44222570,0.000220055,ST3GAL3,0.051807599879801276,0.02842659966275096
rs11210892,rs11589584,1,44122473,0.000183598,KDM4A,0.023399999365210533,0.015300807706785925
rs11210892,rs11590088,1,44233532,0.00138071,ST3GAL3,0.044258147817307386,0.03412259976938367
